"0959-9673";"International Journal of Experimental Pathology (Print)";"MATERIAIS";"C"
"1094-2912";"International Journal of Food Properties";"MATERIAIS";"B3"
"0950-5423";"International Journal of Food Science & Technology (Print)";"MATERIAIS";"B1"
"0017-9310";"International Journal of Heat and Mass Transfer";"MATERIAIS";"A2"
"0360-3199";"International Journal of Hydrogen Energy";"MATERIAIS";"B1"
"2166-5389";"International Journal of Materials Engineering";"MATERIAIS";"B5"
"2166-5400";"International Journal of Materials Engineering";"MATERIAIS";"B5"
"1862-5282";"International Journal of Materials Research";"MATERIAIS";"B2"
"1178-2013";"International Journal of Nanomedicine (Online)";"MATERIAIS";"A1"
"1793-5350";"International Journal of Nanoscience";"MATERIAIS";"B2"
"0378-5173";"International Journal of Pharmaceutics (Print)";"MATERIAIS";"A2"
"0975-1491";"International Journal of Pharmacy and Pharmaceutical Sciences";"MATERIAIS";"B3"
"1110-662X";"International Journal of Photoenergy (Print)";"MATERIAIS";"B2"
"0263-4368";"International Journal of Refractory Metals and Hard Materials";"MATERIAIS";"B1"
"0140-7007";"International Journal of Refrigeration";"MATERIAIS";"B1"
"0020-8841";"International Sugar Journal";"MATERIAIS";"B5"
"0947-7047";"Ionics (Kiel)";"MATERIAIS";"B1"
"1864-063X";"J BIOPHOTONICS";"MATERIAIS";"A1"
"0949-8257";"JBIC. Journal of Biological Inorganic Chemistry (Print)";"MATERIAIS";"B1"
"0952-3499";"JMR. Journal of Molecular Recognition";"MATERIAIS";"B2"
"0254-6051";"Jinshu Rèchuli / Heat Treatment of Metals (Beijing)";"MATERIAIS";"B3"
"1461-5185";"Journal of Adhesive Dentistry";"MATERIAIS";"B3"
"2010-135X";"Journal of Advanced Dielectrics";"MATERIAIS";"B3"
"2175-9146";"Journal of Aerospace Technology and Management (Online)";"MATERIAIS";"B2"
"0925-8388";"Journal of Alloys and Compounds";"MATERIAIS";"A2"
"0267-9477";"Journal of Analytical Atomic Spectrometry (Print)";"MATERIAIS";"B1"
"0021-891X";"Journal of Applied Electrochemistry";"MATERIAIS";"B1"
"0021-8936";"Journal of Applied Mechanics";"MATERIAIS";"B1"
"1678-7757";"Journal of Applied Oral Science (Impresso)";"MATERIAIS";"B3"
"0021-8979";"Journal of Applied Physics";"MATERIAIS";"B2"
"0021-8995";"Journal of Applied Polymer Science (Print)";"MATERIAIS";"B1"
"1556-6560";"Journal of Biobased Materials and Bioenergy";"MATERIAIS";"B2"
"1549-3296";"Journal of Biomedical Materials Research. Part A";"MATERIAIS";"A2"
"1552-4973";"Journal of Biomedical Materials Research. Part B, Applied Biomaterials";"MATERIAIS";"A2"
"1550-7033";"Journal of Biomedical Nanotechnology";"MATERIAIS";"A1"
"1110-7243";"Journal of Biomedicine and Biotechnology (Print)";"MATERIAIS";"B2"
"2155-9821";"Journal of Bioprocessing & Biotechniques";"MATERIAIS";"C"
"1229-9162";"Journal of Ceramic Processing Research";"MATERIAIS";"B2"
"1520-5134";"Journal of Chemical & Engineering Data (Online)";"MATERIAIS";"B2"
"0021-9673";"Journal of Chromatography (Print)";"MATERIAIS";"A2"
"2163-2340";"Journal of Civil Engineering Research";"MATERIAIS";"C"
"0959-6526";"Journal of Cleaner Production";"MATERIAIS";"C"
"2164-9634";"Journal of Colloid Science and Biotechnology";"MATERIAIS";"B5"
"0021-9797";"Journal of Colloid and Interface Science (Print)";"MATERIAIS";"A2"
"1525-7886";"Journal of Cosmetic Science";"MATERIAIS";"B4"
"1544-0591";"Journal of Dental Research (Online)";"MATERIAIS";"A2"
"0300-5712";"Journal of Dentistry";"MATERIAIS";"B1"
"0095-2443";"Journal of Elastomers and Plastics (Print)";"MATERIAIS";"B2"
"1572-6657";"Journal of Electroanalytical Chemistry";"MATERIAIS";"B2"
"2161-4873";"Journal of Encapsulation and Adsorption Sciences";"MATERIAIS";"B4"
"0099-2399";"Journal of Endodontics";"MATERIAIS";"B1"
"2213-3437";"Journal of Environmental Chemical Engineering";"MATERIAIS";"B5"
"0301-4797";"Journal of Environmental Management";"MATERIAIS";"B1"
"1053-0509";"Journal of Fluorescence";"MATERIAIS";"B2"
"0022-1139";"Journal of Fluorine Chemistry";"MATERIAIS";"B2"
"0260-8774";"Journal of Food Engineering";"MATERIAIS";"B2"
"0022-1317";"Journal of General Virology (Print)";"MATERIAIS";"B1"
"0304-3894";"Journal of Hazardous Materials (Print)";"MATERIAIS";"A1"
"0022-152X";"Journal of Heterocyclic Chemistry";"MATERIAIS";"B3"
"2237-2202";"Journal of Hyperspectral Remote Sensing";"MATERIAIS";"C"
"0162-0134";"Journal of Inorganic Biochemistry";"MATERIAIS";"B1"
"1574-1443";"Journal of Inorganic and Organometallic Polymers and Materials (Print)";"MATERIAIS";"B2"
"0022-2291";"Journal of Low Temperature Physics";"MATERIAIS";"B2"
"0022-2313";"Journal of Luminescence";"MATERIAIS";"B2"
"0304-8853";"Journal of Magnetism and Magnetic Materials";"MATERIAIS";"B1"
"1059-9495";"Journal of Materials Engineering and Performance (Print)";"MATERIAIS";"B1"
"2238-7854";"Journal of Materials Research and Technology";"MATERIAIS";"B4"
"0022-2461";"Journal of Materials Science";"MATERIAIS";"A2"
"2161-6221";"Journal of Materials Science and Engineering (A&B)";"MATERIAIS";"B5"
"0957-4522";"Journal of Materials Science. Materials in Electronics";"MATERIAIS";"A2"
"0957-4530";"Journal of Materials Science. Materials in Medicine";"MATERIAIS";"B4"
"0022-2488";"Journal of Mathematical Physics";"MATERIAIS";"B3"
"2159-5275";"Journal of Mechanics Engineering and Automation";"MATERIAIS";"C"
"1996-0875";"Journal of Medicinal Plant Research";"MATERIAIS";"B3"
"0376-7388";"Journal of Membrane Science (Print)";"MATERIAIS";"A1"
"1932-5150";"Journal of Micro/Nanolithography, MEMS, and MOEMS";"MATERIAIS";"B1"
"0167-7012";"Journal of Microbiological Methods";"MATERIAIS";"B2"
"0265-2048";"Journal of Microencapsulation";"MATERIAIS";"B2"
"1381-1169";"Journal of Molecular Catalysis. A, Chemical (Print)";"MATERIAIS";"B1"
"1093-3263";"Journal of Molecular Graphics & Modelling";"MATERIAIS";"B1"
"1610-2940";"Journal of Molecular Modeling (Print)";"MATERIAIS";"B2"
"0022-2860";"Journal of Molecular Structure (Print)";"MATERIAIS";"B2"
"1477-3155";"Journal of Nanobiotechnology";"MATERIAIS";"A1"
"1687-4129";"Journal of Nanomaterials";"MATERIAIS";"B2"
"1687-4110";"Journal of Nanomaterials (Print)";"MATERIAIS";"B2"
"1388-0764";"Journal of Nanoparticle Research";"MATERIAIS";"B1"
"2290-5587";"Journal of Nanoscience and Nanotechnology";"MATERIAIS";"B1"
"1533-4880";"Journal of Nanoscience and Nanotechnology (Print)";"MATERIAIS";"B1"
"0163-3864";"Journal of Natural Products (Print)";"MATERIAIS";"A2"
"0022-3093";"Journal of Non-Crystalline Solids";"MATERIAIS";"B1"
"0022-3115";"Journal of Nuclear Materials";"MATERIAIS";"B1"
"0022-3263";"Journal of Organic Chemistry";"MATERIAIS";"A1"
"1075-2617";"Journal of Peptide Science (Print)";"MATERIAIS";"B2"
"0022-3549";"Journal of Pharmaceutical Sciences";"MATERIAIS";"B1"
"0022-3573";"Journal of Pharmacy and Pharmacology";"MATERIAIS";"B2"
"1547-7037";"Journal of Phase Equilibria and Diffusion";"MATERIAIS";"B2"
"1010-6030";"Journal of Photochemistry and Photobiology. A, Chemistry";"MATERIAIS";"B2"
"1011-1344";"Journal of Photochemistry and Photobiology. B, Biology";"MATERIAIS";"B1"
"1948-7185";"Journal of Physical Chemistry Letters";"MATERIAIS";"A1"
"1520-6106";"Journal of Physical Chemistry. B";"MATERIAIS";"A2"
"1932-7447";"Journal of Physical Chemistry. C";"MATERIAIS";"A1"
"1932-7455";"Journal of Physical Chemistry. C. (Online)";"MATERIAIS";"A1"
"0894-3230";"Journal of Physical Organic Chemistry (Print)";"MATERIAIS";"B3"
"0022-3697";"Journal of Physics and Chemistry of Solids";"MATERIAIS";"B1"
"1751-8113";"Journal of Physics. A, Mathematical and Theoretical (Print)";"MATERIAIS";"B3"
"0953-4075";"Journal of Physics. B, Atomic Molecular and Optical Physics (Print)";"MATERIAIS";"B3"
"0953-8984";"Journal of Physics. Condensed Matter (Print)";"MATERIAIS";"B1"
"1742-6596";"Journal of Physics. Conference Series (Online)";"MATERIAIS";"B4"
"1742-6588";"Journal of Physics. Conference Series (Print)";"MATERIAIS";"B4"
"0022-3727";"Journal of Physics. D, Applied Physics (Print)";"MATERIAIS";"B1"
"0971-7811";"Journal of Plant Biochemistry and Biotechnology";"MATERIAIS";"B3"
"2158-3803";"Journal of Political Power";"MATERIAIS";"B3"
"1022-9760";"Journal of Polymer Research";"MATERIAIS";"B1"
"0887-624X";"Journal of Polymer Science. Part A, Polymer Chemistry";"MATERIAIS";"A2"
"0887-6266";"Journal of Polymer Science. Part B, Polymer Physics";"MATERIAIS";"A2"
"1566-2543";"Journal of Polymers and the Environment";"MATERIAIS";"B1"
"0378-7753";"Journal of Power Sources (Print)";"MATERIAIS";"A1"
"0748-4658";"Journal of Propulsion and Power (Print)";"MATERIAIS";"B1"
"1874-3919";"Journal of Proteomics (Print)";"MATERIAIS";"A2"
"1588-2780";"Journal of Radioanalytical and Nuclear Chemistry (online)";"MATERIAIS";"B2"
"0377-0486";"Journal of Raman Spectroscopy";"MATERIAIS";"A2"
"1615-9306";"Journal of Separation Science (Print)";"MATERIAIS";"B2"
"0928-0707";"Journal of Sol-Gel Science and Technology";"MATERIAIS";"B1"
"1573-4846";"Journal of Sol-Gel Science and Technology";"MATERIAIS";"B1"
"0022-4596";"Journal of Solid State Chemistry (Print)";"MATERIAIS";"B1"
"1432-8488";"Journal of Solid State Electrochemistry (Print)";"MATERIAIS";"A2"
"0095-9782";"Journal of Solution Chemistry";"MATERIAIS";"B3"
"1742-5468";"Journal of Statistical Mechanics";"MATERIAIS";"B4"
"0909-0495";"Journal of Synchrotron Radiation";"MATERIAIS";"B1"
"0090-3973";"Journal of Testing and Evaluation";"MATERIAIS";"B2"
"1388-6150";"Journal of Thermal Analysis and Calorimetry";"MATERIAIS";"B2"
"1572-8943";"Journal of Thermal Analysis and Calorimetry (Dordrecht Online)";"MATERIAIS";"B2"
"2166-2746";"Journal of Vacuum Science &amp, Technology B: Microelectronics and Nanometer Structures";"MATERIAIS";"B2"
"2214-7144";"Journal of Water Process Engineering";"MATERIAIS";"B5"
"0277-3813";"Journal of Wood Chemistry and Technology";"MATERIAIS";"B1"
"2050-7526";"Journal of materials chemistry.";"MATERIAIS";"A1"
"0002-7820";"Journal of the American Ceramic Society";"MATERIAIS";"A2"
"0002-7863";"Journal of the American Chemical Society (Print)";"MATERIAIS";"A1"
"0003-021X";"Journal of the American Oil Chemists' Society";"MATERIAIS";"B2"
"0103-5053";"Journal of the Brazilian Chemical Society (Impresso)";"MATERIAIS";"B2"
"1678-4790";"Journal of the Brazilian Chemical Society (Online)";"MATERIAIS";"B2"
"1678-5878";"Journal of the Brazilian Society of Mechanical Sciences and Engineering (Impresso)";"MATERIAIS";"B2"
"0013-4651";"Journal of the Electrochemical Society";"MATERIAIS";"A2"
"0955-2219";"Journal of the European Ceramic Society";"MATERIAIS";"A2"
"1751-6161";"Journal of the Mechanical Behavior of Biomedical Materials (Print)";"MATERIAIS";"A1"
"0740-3224";"Journal of the Optical Society of America. B, Optical Physics";"MATERIAIS";"B2"
"1013-9826";"Key Engineering Materials";"MATERIAIS";"B3"
"1662-9795";"Key Engineering Materials (Online)";"MATERIAIS";"B3"
"0256-1115";"Korean Journal of Chemical Engineering (Print)";"MATERIAIS";"B3"
"0871-780X";"Kéramica (Coimbra)";"MATERIAIS";"C"
"0743-7463";"Langmuir";"MATERIAIS";"A1"
"1520-5827";"Langmuir";"MATERIAIS";"A1"
"0268-8921";"Lasers in Medical Science";"MATERIAIS";"B2"
"1870-9095";"Latin - American Journal of Physics Education";"MATERIAIS";"C"
"0023-6438";"Lebensmittel-Wissenschaft + Technologie / Food Science + Technology";"MATERIAIS";"C"
"1570-1786";"Letters in Organic Chemistry";"MATERIAIS";"B4"
"1234-5679";"Listek Debowy";"MATERIAIS";"C"
"0024-4937";"Lithos (Oslo. Print)";"MATERIAIS";"B1"
"1946-4274";"MRS Proceedings";"MATERIAIS";"B5"
"1598-5032";"Macromolecular Research";"MATERIAIS";"B1"
"1022-1360";"Macromolecular Symposia";"MATERIAIS";"B2"
"0718-221X";"Maderas. Ciencia y Tecnología (En línea)";"MATERIAIS";"B2"
"0025-2700";"Maquinas e Metais";"MATERIAIS";"B4"
"1988-3226";"Materiales de Construccion";"MATERIAIS";"B2"
"0264-1275";"Materials & Design";"MATERIAIS";"A1"
"1996-1944";"Materials (Basel)";"MATERIAIS";"B1"
"1044-5803";"Materials Characterization";"MATERIAIS";"B1"
"0254-0584";"Materials Chemistry and Physics";"MATERIAIS";"B1"
"0167-577X";"Materials Letters (General ed.)";"MATERIAIS";"A2"
"2165-3992";"Materials Performance and Characterization";"MATERIAIS";"B4"
"1516-1439";"Materials Research (São Carlos. Impresso)";"MATERIAIS";"B2"
"0025-5408";"Materials Research Bulletin";"MATERIAIS";"B1"
"0272-9172";"Materials Research Society Symposia Proceedings";"MATERIAIS";"B3"
"0921-5093";"Materials Science & Engineering. A, Structural Materials: Properties, Microstructure and Processing";"MATERIAIS";"A2"
"0921-5107";"Materials Science & Engineering. B, Solid-State Materials for Advanced Technology";"MATERIAIS";"A2"
"0928-4931";"Materials Science & Engineering. C, Biomimetic Materials, Sensors and Systems (Print)";"MATERIAIS";"A2"
"0255-5476";"Materials Science Forum";"MATERIAIS";"B2"
"1662-9752";"Materials Science Forum (Online)";"MATERIAIS";"B3"
"0267-0836";"Materials Science and Technology";"MATERIAIS";"B2"
"1369-8001";"Materials Science in Semiconductor Processing";"MATERIAIS";"B1"
"2153-117X";"Materials Sciences and Applications (Print)";"MATERIAIS";"B5"
"1042-6914";"Materials and Manufacturing Processes";"MATERIAIS";"B1"
"0933-5137";"Materialwissenschaft und Werkstofftechnik";"MATERIAIS";"B2"
"1517-7076";"Matéria (UFRJ)";"MATERIAIS";"B3"
"1537-6494";"Mechanics of Advanced Materials and Structures";"MATERIAIS";"B2"
"0962-9351";"Mediators of Inflammation (Print)";"MATERIAIS";"B2"
"1573-4064";"Medicinal Chemistry (Hilversum)";"MATERIAIS";"B3"
"1054-2523";"Medicinal Chemistry Research (Print)";"MATERIAIS";"B2"
"0074-0276";"Memórias do Instituto Oswaldo Cruz (Impresso)";"MATERIAIS";"B2"
"2192-9262";"Metallography, Microstructure, and Analysis";"MATERIAIS";"B3"
"1073-5623";"Metallurgical and Materials Transactions. A, Physical Metallurgy and Materials Science";"MATERIAIS";"B1"
"0026-265X";"Microchemical Journal (Print)";"MATERIAIS";"B1"
"1613-4990";"Microfluidics and Nanofluidics (Internet)";"MATERIAIS";"A2"
"1387-1811";"Microporous and Mesoporous Materials (Print)";"MATERIAIS";"A1"
"1059-910X";"Microscopy Research and Technique (Print)";"MATERIAIS";"B3"
"0946-7076";"Microsystem Technologies";"MATERIAIS";"B1"
"0026-3672";"Mikrochimica Acta (1966. Print)";"MATERIAIS";"B5"
"0892-6875";"Minerals Engineering";"MATERIAIS";"B1"
"1687-5591";"Modelling and Simulation in Engineering";"MATERIAIS";"B2"
"2168-4499";"Modern Research in Catalysis";"MATERIAIS";"B5"
"1542-1406";"Molecular Crystals and Liquid Crystals (Philadelphia, Pa. : 2003)";"MATERIAIS";"B2"
"1420-3049";"Molecules (Basel. Online)";"MATERIAIS";"B2"
"1434-4475";"Monatshefte fur Chemie (Internet)";"MATERIAIS";"B2"
"0963-8695";"NDT & E International";"MATERIAIS";"B1"
"2040-3364";"Nanoscale (Print)";"MATERIAIS";"A1"
"1556-276X";"Nanoscale Research Letters (Online)";"MATERIAIS";"B1"
"0957-4484";"Nanotechnology (Bristol. Print)";"MATERIAIS";"A2"
"2041-1723";"Nature Communications";"MATERIAIS";"A1"
"1007-8827";"New Carbon Materials";"MATERIAIS";"B1"
"1872-5805";"New Carbon Materials";"MATERIAIS";"B1"
"1144-0546";"New Journal of Chemistry (1987)";"MATERIAIS";"A2"
"1543-0537";"Nonlinear Optics, Quantum Optics";"MATERIAIS";"B3"
"2198-5634";"Nonlinear Processes in Geophysics Discussions";"MATERIAIS";"C"
"0168-9002";"Nuclear Instruments & Methods in Physics Research. Section A, Accelerators, Spectrometers, Detectors and Associated Equipment (Print)";"MATERIAIS";"B2"
"0168-583X";"Nuclear Instruments & Methods in Physics Research. Section B, Beam Interactions with Materials and Atoms (Print)";"MATERIAIS";"B3"
"1040-7782";"Numerical Heat Transfer. Part A, Applications";"MATERIAIS";"B2"
"0091-3286";"Optical Engineering (Bellingham. Print)";"MATERIAIS";"B1"
"0925-3467";"Optical Materials (Amsterdam. Print)";"MATERIAIS";"B1"
"0030-4018";"Optics Communications (Print)";"MATERIAIS";"B1"
"1094-4087";"Optics Express";"MATERIAIS";"A2"
"0146-9592";"Optics Letters";"MATERIAIS";"A2"
"1566-1199";"Organic Electronics (Print)";"MATERIAIS";"A1"
"0030-770X";"Oxidation of Metals";"MATERIAIS";"B1"
"1463-9076";"PCCP. Physical Chemistry Chemical Physics (Print)";"MATERIAIS";"A2"
"0951-418X";"PTR. Phytotherapy Research";"MATERIAIS";"B2"
"0934-0866";"Particle & Particle Systems Characterization";"MATERIAIS";"B2"
"0272-6351";"Particulate Science and Technology";"MATERIAIS";"B4"
"0101-2908";"Perspectiva (Erexim)";"MATERIAIS";"C"
"1083-7450";"Pharmaceutical Development and Technology (Print)";"MATERIAIS";"B3"
"0724-8741";"Pharmaceutical Research";"MATERIAIS";"A2"
"1474-905X";"Photochemical & Photobiological Sciences (Print)";"MATERIAIS";"B1"
"1549-5418";"Photomedicine and Laser Surgery";"MATERIAIS";"B1"
"0031-8949";"Physica Scripta (Print)";"MATERIAIS";"B3"
"0370-1972";"Physica Status Solidi. B, Basic Research";"MATERIAIS";"B1"
"0378-4371";"Physica. A (Print)";"MATERIAIS";"B2"
"0921-4526";"Physica. B, Condensed Matter (Print)";"MATERIAIS";"B1"
"0921-4534";"Physica. C, Superconductivity (Print)";"MATERIAIS";"B1"
"1386-9477";"Physica. E, Low-Dimensional Systems and Nanostructures (Print)";"MATERIAIS";"B1"
"1463-9084";"Physical Chemistry Chemical Physics";"MATERIAIS";"A2"
"1050-2947";"Physical Review. A";"MATERIAIS";"B2"
"1098-0121";"Physical Review. B, Condensed Matter and Materials Physics";"MATERIAIS";"A2"
"0556-2813";"Physical Review. C. Nuclear Physics (Print)";"MATERIAIS";"B1"
"1539-3755";"Physical Review. E, Statistical, Nonlinear, and Soft Matter Physics (Print)";"MATERIAIS";"B2"
"0375-9601";"Physics Letters. A (Print)";"MATERIAIS";"B2"
"0031-9384";"Physiology & Behavior";"MATERIAIS";"B1"
"2348-1900";"Plant Science Today";"MATERIAIS";"C"
"0032-0943";"Planta Medica";"MATERIAIS";"C"
"1612-8850";"Plasma Processes and Polymers (Print)";"MATERIAIS";"A2"
"1932-6203";"Plos One";"MATERIAIS";"B1"
"0277-5387";"Polyhedron";"MATERIAIS";"B1"
"0032-3861";"Polymer (Guildford)";"MATERIAIS";"A2"
"0170-0839";"Polymer Bulletin (Berlin. Print)";"MATERIAIS";"B1"
"1759-9954";"Polymer Chemistry";"MATERIAIS";"A1"
"0272-8397";"Polymer Composites";"MATERIAIS";"B1"
"0141-3910";"Polymer Degradation and Stability";"MATERIAIS";"A2"
"0142-9418";"Polymer Testing";"MATERIAIS";"B1"
"0104-1428";"Polímeros (São Carlos. Impresso)";"MATERIAIS";"B2"
"1678-5169";"Polímeros (São Carlos. Online)";"MATERIAIS";"B2"
"1018-4732";"Proceedings - SPIE";"MATERIAIS";"B5"
"0954-4054";"Proceedings of the Institution of Mechanical Engineers. Part B, Journal of Engineering Manufacture";"MATERIAIS";"B2"
"1820-6131";"Processing and Application of Ceramics";"MATERIAIS";"B5"
"0103-6513";"Produção (São Paulo. Impresso)";"MATERIAIS";"B2"
"0079-6786";"Progress in Solid State Chemistry";"MATERIAIS";"A1"
"1875-5305";"Protein & Peptide Letters";"MATERIAIS";"B2"
"0929-8665";"Protein and Peptide Letters";"MATERIAIS";"B2"
"0370-4467";"REM. Revista Escola de Minas (Impresso)";"MATERIAIS";"B2"
"2046-2069";"RSC Advances: an international journal to further the chemical sciences";"MATERIAIS";"B1"
"1350-4487";"Radiation Measurements";"MATERIAIS";"B3"
"0969-806X";"Radiation Physics and Chemistry (1993)";"MATERIAIS";"B3"
"1008-1690";"Rechuli (Ellenike Psuhiatrike Etaireia)";"MATERIAIS";"C"
"0960-1481";"Renewable Energy";"MATERIAIS";"A2"
"2249-894X";"Review of Research";"MATERIAIS";"C"
"0101-7659";"Revista Brasileira de Aplicações de Vácuo (Impresso)";"MATERIAIS";"B4"
"1516-635X";"Revista Brasileira de Ciência Avícola / Brazilian Journal of Poultry Science";"MATERIAIS";"C"
"0100-0683";"Revista Brasileira de Ciência do Solo (Impresso)";"MATERIAIS";"B2"
"0103-1716";"Revista Brasileira de Ciência e Movimento";"MATERIAIS";"C"
"0100-7386";"Revista Brasileira de Ciências Mecânicas";"MATERIAIS";"B4"
"1806-1117";"Revista Brasileira de Ensino de Física (Impresso)";"MATERIAIS";"B5"
"1519-1540";"Revista Brasileira de Geomorfologia";"MATERIAIS";"C"
"0034-7272";"Revista Brasileira de Odontologia";"MATERIAIS";"B4"
"1809-8797";"Revista Eletrônica de Materiais e Processos (UFCG)";"MATERIAIS";"B4"
"2236-1170";"Revista Eletrônica em Gestão, Educação e Tecnologia Ambiental";"MATERIAIS";"C"
"0120-6230";"Revista Facultad de Ingeniería Universidad de Antioquia";"MATERIAIS";"B4"
"2237-0722";"Revista GEINTEC: gestao, inovacao e tecnologias";"MATERIAIS";"C"
"1983-4195";"Revista IBRACON de Estruturas e Materiais";"MATERIAIS";"B3"
"1548-0992";"Revista IEEE América Latina";"MATERIAIS";"B2"
"0121-6651";"Revista Iberoamericana de Polimeros";"MATERIAIS";"B4"
"1988-4206";"Revista Iberoamericana de Polímeros (Internet)";"MATERIAIS";"B4"
"0255-6952";"Revista Latinoamericana de Metalurgia y Materiales";"MATERIAIS";"B3"
"2316-4522";"Revista Militar de Ciência e Tecnologia";"MATERIAIS";"C"
"1809-3957";"Revista SODEBRAS";"MATERIAIS";"C"
"1679-169X";"Revista Tecnologia e Tendências";"MATERIAIS";"C"
"1981-8203";"Revista Verde de Agroecologia e Desenvolvimento Sustentável";"MATERIAIS";"C"
"1984-6835";"Revista Virtual de Química";"MATERIAIS";"B2"
"1413-4012";"Revista da Faculdade de Odontologia. Universidade de Passo Fundo";"MATERIAIS";"B4"
"0034-7582";"Revista da Madeira";"MATERIAIS";"C"
"2176-8412";"Revista de Administração da FATEA";"MATERIAIS";"C"
"2175-6805";"Revista de Cultura e Extensão";"MATERIAIS";"C"
"2236-0158";"Revista de Ensino de Engenharia";"MATERIAIS";"C"
"0718-5073";"Revista de Ingeniería de Construcción (En línea)";"MATERIAIS";"B3"
"0103-5827";"Revista do Couro";"MATERIAIS";"B4"
"0100-6762";"Revista Árvore (Impresso)";"MATERIAIS";"B2"
"1468-0629";"Road Materials and Pavement Design";"MATERIAIS";"B2"
"1947-2935";"Science of Advanced Materials (Print)";"MATERIAIS";"A2"
"0048-9697";"Science of the Total Environment";"MATERIAIS";"B1"
"0103-9016";"Scientia Agricola (USP. Impresso)";"MATERIAIS";"B2"
"1413-9324";"Scientia Forestalis (IPEF)";"MATERIAIS";"B4"
"1808-2793";"Scientia Plena";"MATERIAIS";"C"
"1992-2248";"Scientific Research and Essays";"MATERIAIS";"B2"
"0138-9130";"Scientometrics (Print)";"MATERIAIS";"B2"
"0268-1242";"Semiconductor Science and Technology (Print)";"MATERIAIS";"B1"
"1676-5451";"Semina. Ciências Exatas e Tecnológicas (Impresso)";"MATERIAIS";"B4"
"1679-0375";"Semina. Ciências Exatas e Tecnológicas (Online)";"MATERIAIS";"B4"
"0925-4005";"Sensors and Actuators. B, Chemical";"MATERIAIS";"A1"
"0149-6395";"Separation Science and Technology (Print)";"MATERIAIS";"B3"
"1383-5866";"Separation and Purification Technology (Print)";"MATERIAIS";"B1"
"0927-0248";"Solar Energy Materials and Solar Cells";"MATERIAIS";"A1"
"0104-9224";"Soldagem e Inspeção (Impresso)";"MATERIAIS";"B2"
"0038-1098";"Solid State Communications";"MATERIAIS";"B1"
"0167-2738";"Solid State Ionics (Print)";"MATERIAIS";"B1"
"0926-2040";"Solid State Nuclear Magnetic Resonance";"MATERIAIS";"B1"
"1293-2558";"Solid State Sciences";"MATERIAIS";"B1"
"1386-1425";"Spectrochimica Acta. Part A, Molecular and Biomolecular Spectroscopy (Print)";"MATERIAIS";"B2"
"0584-8547";"Spectrochimica Acta. Part B, Atomic Spectroscopy";"MATERIAIS";"B1"
"2193-1801";"SpringerPlus";"MATERIAIS";"B4"
"0038-9056";"Starke (Weinheim)";"MATERIAIS";"C"
"1040-0400";"Structural Chemistry";"MATERIAIS";"B2"
"1383-7281";"Studies in Applied Electromagnetics and Mechanics";"MATERIAIS";"B4"
"0953-2048";"Superconductor Science and Technology (Print)";"MATERIAIS";"B1"
"0257-8972";"Surface & Coatings Technology";"MATERIAIS";"A2"
"0267-0844";"Surface Engineering";"MATERIAIS";"B1"
"0142-2421";"Surface and Interface Analysis (Print)";"MATERIAIS";"B1"
"0039-7881";"Synthesis (Stuttgart)";"MATERIAIS";"B2"
"1553-3174";"Synthesis and Reactivity in Inorganic, Metal-Organic, and Nano-Metal Chemistry";"MATERIAIS";"B2"
"0379-6779";"Synthetic Metals";"MATERIAIS";"A2"
"0039-9140";"Talanta (Oxford)";"MATERIAIS";"B1"
"2176-1523";"Tecnologia em Metalurgia, Materiais e Mineração";"MATERIAIS";"B4"
"2176-1515";"Tecnologia em Metalurgia, Materiais e Mineração (Impresso)";"MATERIAIS";"B4"
"2090-4819";"The Cairo Review of Global Affairs";"MATERIAIS";"C"
"1434-6028";"The European Physical Journal. B, Condensed Matter Physics (Print)";"MATERIAIS";"B1"
"0948-3349";"The International Journal of Life Cycle Assessment";"MATERIAIS";"B2"
"0021-8464";"The Journal of Adhesion (Print)";"MATERIAIS";"B1"
"0021-9606";"The Journal of Chemical Physics";"MATERIAIS";"B2"
"1041-2905";"The Journal of Essential Oil Research";"MATERIAIS";"B3"
"0022-1899";"The Journal of Infectious Diseases";"MATERIAIS";"C"
"1089-5639";"The Journal of Physical Chemistry. A";"MATERIAIS";"B1"
"0022-3913";"The Journal of Prosthetic Dentistry (Print)";"MATERIAIS";"B2"
"1537-744X";"The Scientific World Journal";"MATERIAIS";"B3"
"0040-6031";"Thermochimica Acta (Print)";"MATERIAIS";"B2"
"0040-6090";"Thin Solid Films";"MATERIAIS";"B1"
"1937-3341";"Tissue Engineering. Part A";"MATERIAIS";"A1"
"0378-4274";"Toxicology Letters";"MATERIAIS";"B1"
"0041-0101";"Toxicon (Oxford)";"MATERIAIS";"C"
"2072-6651";"Toxins";"MATERIAIS";"C"
"0301-679X";"Tribology International";"MATERIAIS";"A2"
"1023-8883";"Tribology Letter";"MATERIAIS";"A2"
"1010-4283";"Tumor Biology";"MATERIAIS";"B1"
"1350-4177";"Ultrasonics Sonochemistry";"MATERIAIS";"A2"
"1984-7459";"Universitas (Araçatuba)";"MATERIAIS";"C"
"0042-207X";"Vacuum (Oxford)";"MATERIAIS";"B1"
"0924-2031";"Vibrational Spectroscopy (Print)";"MATERIAIS";"B2"
"0273-1223";"Water Science and Technology";"MATERIAIS";"B3"
"0950-7116";"Welding International";"MATERIAIS";"B3"
"1748-0280";"Wood Material Science and Engineering";"MATERIAIS";"B2"
